Timestamp,ISOTime,FPS,MemoryMB,CPUPercent,LatencyMS,DataPoints,Status
1762774064087,2025-11-10 11:27:44,52.50,83.57,37.03,66.50,10000,Running
1762774064187,2025-11-10 11:27:44,51.57,83.38,31.21,59.50,10000,Running
1762774064287,2025-11-10 11:27:44,49.13,84.64,30.62,72.35,10000,Running
1762774064387,2025-11-10 11:27:44,49.36,81.93,26.02,90.16,10000,Running
1762774064487,2025-11-10 11:27:44,52.74,82.48,34.94,60.04,10000,Running
1762774064587,2025-11-10 11:27:44,47.89,82.17,24.23,66.12,10000,Running
1762774064687,2025-11-10 11:27:44,48.83,85.90,33.79,69.40,10000,Running
1762774064787,2025-11-10 11:27:44,53.64,84.96,33.12,76.86,10000,Running
1762774064887,2025-11-10 11:27:44,55.13,86.07,43.18,64.27,10000,Running
1762774064987,2025-11-10 11:27:44,52.86,84.46,31.33,64.77,10000,Running
1762774065087,2025-11-10 11:27:45,54.31,85.13,34.15,68.50,10000,Running
1762774065187,2025-11-10 11:27:45,54.57,86.49,38.69,60.23,10000,Running
1762774065287,2025-11-10 11:27:45,52.13,84.94,33.08,64.56,10000,Running
1762774065387,2025-11-10 11:27:45,55.38,84.47,35.21,59.52,10000,Running
1762774065487,2025-11-10 11:27:45,51.29,82.72,36.19,78.29,10000,Running
1762774065587,2025-11-10 11:27:45,51.26,86.36,39.67,74.92,10000,Running
1762774065687,2025-11-10 11:27:45,47.01,85.39,37.28,73.86,10000,Running
1762774065787,2025-11-10 11:27:45,57.41,85.34,27.98,69.51,10000,Running
1762774065887,2025-11-10 11:27:45,48.57,81.71,35.73,59.20,10000,Running
1762774065987,2025-11-10 11:27:45,61.11,85.55,36.06,76.94,10000,Running
1762774066087,2025-11-10 11:27:46,55.17,86.45,28.38,73.40,10000,Running
1762774066187,2025-11-10 11:27:46,55.35,81.63,36.33,60.28,10000,Running
1762774066287,2025-11-10 11:27:46,52.31,82.34,34.92,69.75,10000,Running
1762774066387,2025-11-10 11:27:46,57.60,83.22,32.92,66.00,10000,Running
1762774066487,2025-11-10 11:27:46,55.94,83.08,34.54,72.87,10000,Running
1762774066587,2025-11-10 11:27:46,55.08,84.55,34.83,73.93,10000,Running
1762774066687,2025-11-10 11:27:46,51.16,83.51,34.62,53.44,10000,Running
1762774066787,2025-11-10 11:27:46,55.34,82.53,38.62,73.67,10000,Running
1762774066887,2025-11-10 11:27:46,51.55,84.12,33.51,70.81,10000,Running
1762774066987,2025-11-10 11:27:46,59.34,82.34,40.46,66.86,10000,Running
1762774067087,2025-11-10 11:27:47,56.80,83.02,31.57,68.99,10000,Running
1762774067187,2025-11-10 11:27:47,56.62,84.28,39.53,59.70,10000,Running
1762774067287,2025-11-10 11:27:47,54.24,83.22,44.86,64.97,10000,Running
1762774067387,2025-11-10 11:27:47,58.48,82.46,38.92,73.22,10000,Running
1762774067487,2025-11-10 11:27:47,59.44,82.65,45.31,60.97,10000,Running
1762774067587,2025-11-10 11:27:47,56.47,83.00,35.07,65.95,10000,Running
1762774067687,2025-11-10 11:27:47,55.04,85.94,36.07,77.08,10000,Running
1762774067787,2025-11-10 11:27:47,62.71,82.39,33.52,69.51,10000,Running
1762774067887,2025-11-10 11:27:47,59.00,87.80,36.24,74.37,10000,Running
1762774067987,2025-11-10 11:27:47,64.51,80.51,34.53,64.17,10000,Running
1762774068087,2025-11-10 11:27:48,57.98,87.51,41.66,67.62,10000,Running
1762774068187,2025-11-10 11:27:48,55.33,85.38,40.75,64.11,10000,Running
1762774068287,2025-11-10 11:27:48,60.40,81.73,36.46,78.11,10000,Running
1762774068387,2025-11-10 11:27:48,56.97,84.85,40.90,76.59,10000,Running
1762774068487,2025-11-10 11:27:48,60.61,84.61,38.35,61.54,10000,Running
1762774068587,2025-11-10 11:27:48,59.01,83.65,44.30,80.05,10000,Running
1762774068687,2025-11-10 11:27:48,60.36,82.71,45.29,73.81,10000,Running
1762774068787,2025-11-10 11:27:48,56.52,82.45,38.73,57.91,10000,Running
1762774068887,2025-11-10 11:27:48,58.27,84.74,45.94,65.69,10000,Running
1762774068987,2025-11-10 11:27:48,63.18,85.45,41.21,71.93,10000,Running
1762774069087,2025-11-10 11:27:49,52.94,84.14,45.25,62.97,10000,Running
1762774069187,2025-11-10 11:27:49,61.45,87.97,43.67,71.55,10000,Running
1762774069287,2025-11-10 11:27:49,58.91,82.35,44.02,77.55,10000,Running
1762774069387,2025-11-10 11:27:49,63.50,85.05,37.25,70.10,10000,Running
1762774069487,2025-11-10 11:27:49,58.31,82.87,36.65,67.05,10000,Running
1762774069587,2025-11-10 11:27:49,65.18,83.69,39.45,73.48,10000,Running
1762774069687,2025-11-10 11:27:49,70.35,83.42,38.23,72.93,10000,Running
1762774069787,2025-11-10 11:27:49,61.31,84.18,43.00,82.08,10000,Running
1762774069887,2025-11-10 11:27:49,60.11,82.47,41.04,64.10,10000,Running
1762774069987,2025-11-10 11:27:49,63.39,85.56,39.38,69.74,10000,Running
1762774070087,2025-11-10 11:27:50,60.37,84.86,44.00,82.78,10000,Running
1762774070187,2025-11-10 11:27:50,62.44,86.29,48.01,68.98,10000,Running
1762774070287,2025-11-10 11:27:50,61.93,80.99,38.31,90.60,10000,Running
1762774070387,2025-11-10 11:27:50,65.50,82.23,44.24,61.61,10000,Running
1762774070487,2025-11-10 11:27:50,62.89,79.40,44.76,66.39,10000,Running
1762774070587,2025-11-10 11:27:50,58.38,85.16,39.09,65.92,10000,Running
1762774070687,2025-11-10 11:27:50,62.10,82.54,37.14,69.52,10000,Running
1762774070787,2025-11-10 11:27:50,65.38,85.08,42.86,78.38,10000,Running
1762774070887,2025-11-10 11:27:50,59.00,81.21,45.07,62.36,10000,Running
1762774070987,2025-11-10 11:27:50,63.71,85.52,40.13,69.69,10000,Running
1762774071087,2025-11-10 11:27:51,57.88,84.44,42.82,71.74,10000,Running
1762774071187,2025-11-10 11:27:51,66.30,82.44,43.77,71.38,10000,Running
1762774071287,2025-11-10 11:27:51,63.09,83.00,38.67,66.11,10000,Running
1762774071387,2025-11-10 11:27:51,63.98,82.89,41.60,66.05,10000,Running
1762774071487,2025-11-10 11:27:51,67.53,83.72,42.86,69.36,10000,Running
1762774071587,2025-11-10 11:27:51,65.56,85.65,38.26,76.30,10000,Running
1762774071687,2025-11-10 11:27:51,61.40,82.48,48.98,67.36,10000,Running
1762774071787,2025-11-10 11:27:51,61.85,85.64,46.56,58.74,10000,Running
1762774071887,2025-11-10 11:27:51,67.19,87.55,41.49,64.30,10000,Running
1762774071987,2025-11-10 11:27:51,62.96,87.55,41.25,57.03,10000,Running
1762774072087,2025-11-10 11:27:52,68.69,84.80,48.70,72.14,10000,Running
1762774072187,2025-11-10 11:27:52,60.41,88.19,43.97,64.40,10000,Running
1762774072287,2025-11-10 11:27:52,65.04,81.29,47.91,65.99,10000,Running
1762774072387,2025-11-10 11:27:52,67.37,85.44,43.81,69.56,10000,Running
1762774072487,2025-11-10 11:27:52,64.81,82.59,42.47,61.93,10000,Running
1762774072587,2025-11-10 11:27:52,64.99,86.94,49.10,69.27,10000,Running
1762774072687,2025-11-10 11:27:52,68.72,86.74,52.06,68.75,10000,Running
1762774072787,2025-11-10 11:27:52,66.27,90.43,49.31,75.04,10000,Running
1762774072887,2025-11-10 11:27:52,68.38,83.79,41.86,70.49,10000,Running
1762774072987,2025-11-10 11:27:52,66.74,84.17,46.83,76.01,10000,Running
1762774073087,2025-11-10 11:27:53,65.79,83.06,37.36,66.29,10000,Running
1762774073187,2025-11-10 11:27:53,65.13,87.19,48.36,63.45,10000,Running
1762774073287,2025-11-10 11:27:53,62.68,85.53,47.51,69.85,10000,Running
1762774073387,2025-11-10 11:27:53,66.99,79.57,36.92,61.12,10000,Running
1762774073487,2025-11-10 11:27:53,64.73,85.08,45.68,62.56,10000,Running
1762774073587,2025-11-10 11:27:53,69.65,87.47,43.53,71.52,10000,Running
1762774073687,2025-11-10 11:27:53,65.10,86.53,50.84,67.83,10000,Running
1762774073787,2025-11-10 11:27:53,68.47,85.47,49.36,73.80,10000,Running
1762774073887,2025-11-10 11:27:53,65.18,83.90,43.59,57.62,10000,Running
1762774073987,2025-11-10 11:27:53,71.05,85.35,40.42,65.53,10000,Running
1762774074087,2025-11-10 11:27:54,72.83,88.02,45.13,73.14,10000,Running
1762774074187,2025-11-10 11:27:54,68.36,82.90,43.78,71.10,10000,Running
1762774074287,2025-11-10 11:27:54,69.61,84.38,44.54,59.55,10000,Running
1762774074387,2025-11-10 11:27:54,66.23,86.01,46.49,68.35,10000,Running
1762774074487,2025-11-10 11:27:54,70.58,81.72,53.72,67.38,10000,Running
1762774074587,2025-11-10 11:27:54,67.78,86.25,46.46,68.81,10000,Running
1762774074687,2025-11-10 11:27:54,68.15,84.01,47.38,64.03,10000,Running
1762774074787,2025-11-10 11:27:54,70.55,85.95,47.77,67.60,10000,Running
1762774074887,2025-11-10 11:27:54,71.42,81.60,49.25,72.86,10000,Running
1762774074987,2025-11-10 11:27:54,68.34,84.59,48.39,72.06,10000,Running
1762774075087,2025-11-10 11:27:55,65.48,84.86,51.71,66.88,10000,Running
1762774075187,2025-11-10 11:27:55,72.47,87.10,49.97,71.80,10000,Running
1762774075287,2025-11-10 11:27:55,68.12,84.86,43.53,69.64,10000,Running
1762774075387,2025-11-10 11:27:55,69.74,86.24,50.38,65.55,10000,Running
1762774075487,2025-11-10 11:27:55,73.54,85.28,44.58,77.11,10000,Running
1762774075587,2025-11-10 11:27:55,70.25,83.00,44.81,72.62,10000,Running
1762774075687,2025-11-10 11:27:55,71.85,86.56,44.87,58.70,10000,Running
1762774075787,2025-11-10 11:27:55,76.36,85.59,45.29,69.62,10000,Running
1762774075887,2025-11-10 11:27:55,74.00,80.28,40.19,61.69,10000,Running
1762774075987,2025-11-10 11:27:55,69.46,84.55,39.38,61.79,10000,Running
1762774076087,2025-11-10 11:27:56,66.19,83.00,46.05,70.36,10000,Running
1762774076187,2025-11-10 11:27:56,72.76,86.43,47.09,74.65,10000,Running
1762774076287,2025-11-10 11:27:56,65.44,85.65,43.96,78.86,10000,Running
1762774076387,2025-11-10 11:27:56,68.89,85.92,46.16,73.52,10000,Running
1762774076487,2025-11-10 11:27:56,71.12,86.73,47.84,63.46,10000,Running
1762774076587,2025-11-10 11:27:56,64.42,86.44,39.77,59.59,10000,Running
1762774076687,2025-11-10 11:27:56,71.77,86.99,49.98,54.03,10000,Running
1762774076787,2025-11-10 11:27:56,68.59,87.14,47.40,66.66,10000,Running
1762774076887,2025-11-10 11:27:56,69.87,85.04,43.88,67.07,10000,Running
1762774076987,2025-11-10 11:27:56,68.59,86.57,48.84,64.02,10000,Running
1762774077087,2025-11-10 11:27:57,66.20,87.37,38.69,69.43,10000,Running
1762774077187,2025-11-10 11:27:57,73.11,88.66,46.51,70.43,10000,Running
1762774077287,2025-11-10 11:27:57,67.00,85.48,38.11,72.52,10000,Running
1762774077387,2025-11-10 11:27:57,71.73,86.70,40.40,58.72,10000,Running
1762774077487,2025-11-10 11:27:57,66.86,85.14,48.90,73.82,10000,Running
1762774077587,2025-11-10 11:27:57,71.58,83.47,46.11,66.97,10000,Running
1762774077687,2025-11-10 11:27:57,68.01,85.02,44.61,66.21,10000,Running
1762774077787,2025-11-10 11:27:57,68.69,88.32,45.65,83.32,10000,Running
1762774077887,2025-11-10 11:27:57,71.13,84.57,48.04,61.80,10000,Running
1762774077987,2025-11-10 11:27:57,73.38,83.94,44.50,57.23,10000,Running
1762774078087,2025-11-10 11:27:58,68.42,87.97,43.40,69.89,10000,Running
1762774078187,2025-11-10 11:27:58,66.63,85.01,53.14,75.20,10000,Running
1762774078287,2025-11-10 11:27:58,76.26,87.64,41.73,62.88,10000,Running
1762774078387,2025-11-10 11:27:58,64.04,86.10,46.63,53.55,10000,Running
1762774078487,2025-11-10 11:27:58,65.12,87.20,35.47,60.19,10000,Running
1762774078587,2025-11-10 11:27:58,65.22,82.86,42.51,48.45,10000,Running
1762774078687,2025-11-10 11:27:58,71.78,86.71,47.02,68.81,10000,Running
1762774078787,2025-11-10 11:27:58,69.52,89.14,44.89,67.16,10000,Running
1762774078887,2025-11-10 11:27:58,72.38,84.44,44.15,74.57,10000,Running
1762774078987,2025-11-10 11:27:58,72.58,86.11,49.15,54.96,10000,Running
1762774079087,2025-11-10 11:27:59,68.97,86.26,44.77,66.16,10000,Running
1762774079187,2025-11-10 11:27:59,68.66,85.39,47.47,75.71,10000,Running
1762774079287,2025-11-10 11:27:59,71.34,83.33,40.10,62.31,10000,Running
1762774079387,2025-11-10 11:27:59,68.64,87.38,43.21,67.08,10000,Running
1762774079487,2025-11-10 11:27:59,66.78,87.21,43.46,58.26,10000,Running
1762774079587,2025-11-10 11:27:59,66.25,85.98,45.20,67.90,10000,Running
1762774079687,2025-11-10 11:27:59,62.83,82.57,46.82,62.44,10000,Running
1762774079787,2025-11-10 11:27:59,71.08,89.28,39.90,81.35,10000,Running
1762774079887,2025-11-10 11:27:59,68.92,89.53,36.97,62.86,10000,Running
1762774079987,2025-11-10 11:27:59,70.54,84.17,42.83,48.53,10000,Running
1762774080087,2025-11-10 11:28:00,65.64,90.26,46.02,72.14,10000,Running
1762774080187,2025-11-10 11:28:00,70.33,86.90,46.46,74.34,10000,Running
1762774080287,2025-11-10 11:28:00,69.60,90.55,47.28,61.84,10000,Running
1762774080387,2025-11-10 11:28:00,63.90,89.21,41.89,73.26,10000,Running
1762774080487,2025-11-10 11:28:00,71.06,85.46,36.59,57.42,10000,Running
1762774080587,2025-11-10 11:28:00,64.36,88.18,35.31,66.74,10000,Running
1762774080687,2025-11-10 11:28:00,67.31,84.63,42.78,65.81,10000,Running
1762774080787,2025-11-10 11:28:00,71.85,86.68,49.19,48.20,10000,Running
1762774080887,2025-11-10 11:28:00,66.05,89.54,40.29,71.15,10000,Running
1762774080987,2025-11-10 11:28:00,69.28,86.53,43.02,51.38,10000,Running
1762774081087,2025-11-10 11:28:01,68.84,89.98,41.43,75.66,10000,Running
1762774081187,2025-11-10 11:28:01,70.61,92.60,44.84,71.17,10000,Running
1762774081287,2025-11-10 11:28:01,67.26,93.03,37.85,64.39,10000,Running
1762774081387,2025-11-10 11:28:01,69.92,90.37,44.80,60.87,10000,Running
1762774081487,2025-11-10 11:28:01,66.54,83.34,44.82,56.68,10000,Running
1762774081587,2025-11-10 11:28:01,62.95,89.59,45.88,58.52,10000,Running
1762774081687,2025-11-10 11:28:01,61.86,91.49,43.88,64.41,10000,Running
1762774081787,2025-11-10 11:28:01,61.94,88.22,37.47,49.07,10000,Running
1762774081887,2025-11-10 11:28:01,61.57,90.49,33.75,39.53,10000,Running
1762774081987,2025-11-10 11:28:01,67.90,86.35,43.43,58.06,10000,Running
1762774082087,2025-11-10 11:28:02,64.34,87.45,41.80,72.10,10000,Running
1762774082187,2025-11-10 11:28:02,62.54,90.05,40.88,74.99,10000,Running
1762774082287,2025-11-10 11:28:02,58.21,86.54,33.93,50.98,10000,Running
1762774082387,2025-11-10 11:28:02,64.40,87.28,43.34,40.56,10000,Running
1762774082487,2025-11-10 11:28:02,69.24,88.99,38.60,76.84,10000,Running
1762774082587,2025-11-10 11:28:02,69.66,88.21,42.73,57.79,10000,Running
1762774082687,2025-11-10 11:28:02,62.89,88.10,42.72,60.48,10000,Running
1762774082787,2025-11-10 11:28:02,65.69,89.51,37.99,42.59,10000,Running
1762774082887,2025-11-10 11:28:02,64.95,90.75,33.99,65.30,10000,Running
1762774082987,2025-11-10 11:28:02,59.48,87.79,40.83,64.42,10000,Running
1762774083087,2025-11-10 11:28:03,65.57,85.03,41.90,51.23,10000,Running
1762774083187,2025-11-10 11:28:03,61.20,92.06,34.79,48.11,10000,Running
1762774083287,2025-11-10 11:28:03,60.50,87.97,42.97,53.03,10000,Running
1762774083387,2025-11-10 11:28:03,67.67,92.09,37.16,46.64,10000,Running
1762774083487,2025-11-10 11:28:03,66.91,88.67,35.42,58.37,10000,Running
1762774083587,2025-11-10 11:28:03,61.29,87.60,36.17,43.08,10000,Running
1762774083687,2025-11-10 11:28:03,59.97,89.72,44.77,69.89,10000,Running
1762774083787,2025-11-10 11:28:03,64.41,87.24,35.89,56.20,10000,Running
1762774083887,2025-11-10 11:28:03,58.37,88.11,39.65,58.03,10000,Running
1762774083987,2025-11-10 11:28:03,62.39,86.17,40.29,48.47,10000,Running
1762774084087,2025-11-10 11:28:04,59.23,90.39,38.82,54.23,10000,Running
1762774084187,2025-11-10 11:28:04,56.30,89.29,32.19,63.07,10000,Running
1762774084287,2025-11-10 11:28:04,62.40,91.24,37.35,45.77,10000,Running
1762774084387,2025-11-10 11:28:04,64.20,93.53,39.57,47.45,10000,Running
1762774084487,2025-11-10 11:28:04,63.80,90.33,47.51,64.45,10000,Running
1762774084587,2025-11-10 11:28:04,60.90,86.03,31.14,53.44,10000,Running
1762774084687,2025-11-10 11:28:04,62.39,87.97,34.73,60.05,10000,Running
1762774084787,2025-11-10 11:28:04,60.22,90.30,37.48,58.83,10000,Running
1762774084887,2025-11-10 11:28:04,62.45,90.08,32.63,58.33,10000,Running
1762774084987,2025-11-10 11:28:04,57.41,89.16,30.58,53.71,10000,Running
1762774085087,2025-11-10 11:28:05,62.51,92.08,34.66,52.34,10000,Running
1762774085187,2025-11-10 11:28:05,56.70,91.18,34.68,61.32,10000,Running
1762774085287,2025-11-10 11:28:05,60.26,91.50,34.73,53.95,10000,Running
1762774085387,2025-11-10 11:28:05,57.82,92.19,30.31,53.29,10000,Running
1762774085487,2025-11-10 11:28:05,55.55,91.48,29.51,39.26,10000,Running
1762774085587,2025-11-10 11:28:05,62.65,92.97,27.48,56.05,10000,Running
1762774085687,2025-11-10 11:28:05,65.90,92.94,30.10,43.36,10000,Running
1762774085787,2025-11-10 11:28:05,66.20,90.78,36.83,53.16,10000,Running
1762774085887,2025-11-10 11:28:05,59.33,89.75,36.57,60.66,10000,Running
1762774085987,2025-11-10 11:28:05,58.27,92.96,37.82,47.94,10000,Running
1762774086087,2025-11-10 11:28:06,59.97,92.04,39.00,48.41,10000,Running
1762774086187,2025-11-10 11:28:06,65.29,88.34,33.76,45.11,10000,Running
1762774086287,2025-11-10 11:28:06,59.11,89.20,32.73,56.86,10000,Running
1762774086387,2025-11-10 11:28:06,56.80,91.86,33.34,52.19,10000,Running
1762774086487,2025-11-10 11:28:06,55.53,87.34,30.85,64.40,10000,Running
1762774086587,2025-11-10 11:28:06,59.22,91.48,35.41,45.66,10000,Running
1762774086687,2025-11-10 11:28:06,51.67,90.29,32.90,54.52,10000,Running
1762774086787,2025-11-10 11:28:06,55.82,92.26,35.62,33.94,10000,Running
1762774086887,2025-11-10 11:28:06,57.64,90.73,31.80,56.35,10000,Running
1762774086987,2025-11-10 11:28:06,60.91,90.89,23.76,53.02,10000,Running
1762774087087,2025-11-10 11:28:07,57.64,92.29,36.56,47.95,10000,Running
1762774087187,2025-11-10 11:28:07,57.12,93.99,35.04,47.49,10000,Running
1762774087287,2025-11-10 11:28:07,54.64,94.64,26.34,38.65,10000,Running
1762774087387,2025-11-10 11:28:07,55.38,93.59,35.04,60.96,10000,Running
1762774087487,2025-11-10 11:28:07,57.50,93.46,25.82,56.79,10000,Running
1762774087587,2025-11-10 11:28:07,52.64,91.81,27.33,49.68,10000,Running
1762774087687,2025-11-10 11:28:07,54.06,92.21,35.77,65.72,10000,Running
1762774087787,2025-11-10 11:28:07,52.49,92.85,28.75,64.49,10000,Running
1762774087887,2025-11-10 11:28:07,55.95,90.14,32.73,58.31,10000,Running
1762774087987,2025-11-10 11:28:07,61.09,91.44,29.63,45.76,10000,Running
1762774088087,2025-11-10 11:28:08,51.57,95.06,31.56,53.32,10000,Running
1762774088187,2025-11-10 11:28:08,52.93,94.35,28.13,45.43,10000,Running
1762774088287,2025-11-10 11:28:08,51.03,94.92,27.50,52.34,10000,Running
1762774088387,2025-11-10 11:28:08,55.24,95.68,33.78,56.54,10000,Running
1762774088487,2025-11-10 11:28:08,53.03,93.78,24.95,44.56,10000,Running
1762774088587,2025-11-10 11:28:08,53.51,92.60,27.41,59.76,10000,Running
1762774088687,2025-11-10 11:28:08,48.57,93.01,25.07,46.06,10000,Running
1762774088787,2025-11-10 11:28:08,52.48,94.22,29.18,36.49,10000,Running
1762774088887,2025-11-10 11:28:08,53.14,92.87,32.38,58.52,10000,Running
1762774088987,2025-11-10 11:28:08,53.06,97.02,31.33,49.60,10000,Running
1762774089087,2025-11-10 11:28:09,58.16,89.43,29.39,53.82,10000,Running
1762774089187,2025-11-10 11:28:09,48.31,94.13,18.91,41.80,10000,Running
1762774089287,2025-11-10 11:28:09,49.27,93.36,24.43,58.04,10000,Running
1762774089387,2025-11-10 11:28:09,52.55,91.61,32.27,56.30,10000,Running
1762774089487,2025-11-10 11:28:09,52.35,93.85,33.34,56.73,10000,Running
1762774089587,2025-11-10 11:28:09,50.73,93.06,28.34,41.54,10000,Running
1762774089687,2025-11-10 11:28:09,52.36,97.69,28.60,48.65,10000,Running
1762774089787,2025-11-10 11:28:09,54.81,93.82,24.88,55.11,10000,Running
1762774089887,2025-11-10 11:28:09,47.82,92.04,29.94,34.75,10000,Running
1762774089987,2025-11-10 11:28:09,52.82,96.47,27.33,61.62,10000,Running
1762774090087,2025-11-10 11:28:10,56.35,94.56,31.87,54.87,10000,Running
1762774090187,2025-11-10 11:28:10,51.87,93.99,34.19,55.44,10000,Running
1762774090287,2025-11-10 11:28:10,52.94,92.90,28.02,50.06,10000,Running
1762774090387,2025-11-10 11:28:10,49.57,94.01,23.54,55.13,10000,Running
1762774090487,2025-11-10 11:28:10,57.07,94.42,27.07,52.67,10000,Running
1762774090587,2025-11-10 11:28:10,51.27,94.91,26.46,49.33,10000,Running
1762774090687,2025-11-10 11:28:10,46.85,92.20,28.94,39.73,10000,Running
1762774090787,2025-11-10 11:28:10,51.14,95.48,25.50,39.79,10000,Running
1762774090887,2025-11-10 11:28:10,44.60,95.35,22.91,31.80,10000,Running
1762774090987,2025-11-10 11:28:10,47.49,92.60,24.66,40.17,10000,Running
1762774091087,2025-11-10 11:28:11,56.01,96.13,27.56,49.69,10000,Running
1762774091187,2025-11-10 11:28:11,44.77,91.85,27.81,43.40,10000,Running
1762774091287,2025-11-10 11:28:11,46.43,91.72,23.02,56.05,10000,Running
1762774091387,2025-11-10 11:28:11,50.53,96.92,15.83,55.65,10000,Running
1762774091487,2025-11-10 11:28:11,47.06,93.07,18.36,54.43,10000,Running
1762774091587,2025-11-10 11:28:11,55.16,93.37,26.55,42.04,10000,Running
1762774091687,2025-11-10 11:28:11,55.10,94.87,21.18,29.44,10000,Running
1762774091787,2025-11-10 11:28:11,46.11,94.77,24.31,45.43,10000,Running
1762774091887,2025-11-10 11:28:11,43.16,95.13,26.29,58.04,10000,Running
1762774091987,2025-11-10 11:28:11,48.59,97.61,15.25,39.38,10000,Running
1762774092087,2025-11-10 11:28:12,54.03,92.95,24.50,33.62,10000,Running
1762774092187,2025-11-10 11:28:12,52.37,96.42,20.46,44.72,10000,Running
1762774092287,2025-11-10 11:28:12,54.14,96.06,15.39,38.05,10000,Running
1762774092387,2025-11-10 11:28:12,49.47,93.76,21.65,33.33,10000,Running
1762774092487,2025-11-10 11:28:12,49.89,97.20,23.63,39.19,10000,Running
1762774092587,2025-11-10 11:28:12,46.56,96.99,20.39,40.84,10000,Running
1762774092687,2025-11-10 11:28:12,51.59,98.53,24.39,41.25,10000,Running
1762774092787,2025-11-10 11:28:12,49.34,99.30,22.86,45.01,10000,Running
1762774092887,2025-11-10 11:28:12,48.57,97.46,24.91,29.58,10000,Running
1762774092987,2025-11-10 11:28:12,52.95,94.60,20.84,48.20,10000,Running
1762774093087,2025-11-10 11:28:13,49.52,95.88,27.80,54.77,10000,Running
1762774093187,2025-11-10 11:28:13,43.46,96.00,19.93,29.56,10000,Running
1762774093287,2025-11-10 11:28:13,44.94,92.91,24.00,33.59,10000,Running
1762774093387,2025-11-10 11:28:13,50.38,99.20,25.16,30.84,10000,Running
1762774093487,2025-11-10 11:28:13,47.55,97.04,11.61,34.74,10000,Running
1762774093587,2025-11-10 11:28:13,51.71,98.35,20.48,25.79,10000,Running
1762774093687,2025-11-10 11:28:13,44.88,96.84,25.75,39.90,10000,Running
1762774093787,2025-11-10 11:28:13,48.28,96.43,29.77,23.85,10000,Running
1762774093887,2025-11-10 11:28:13,49.87,98.99,15.76,52.13,10000,Running
1762774093987,2025-11-10 11:28:13,50.01,93.97,17.12,39.01,10000,Running
1762774094087,2025-11-10 11:28:14,51.64,94.34,17.79,33.03,10000,Running
1762774094187,2025-11-10 11:28:14,51.41,96.46,20.16,63.47,10000,Running
1762774094287,2025-11-10 11:28:14,49.36,97.25,24.57,39.99,10000,Running
1762774094387,2025-11-10 11:28:14,47.68,101.53,13.56,49.70,10000,Running
1762774094487,2025-11-10 11:28:14,54.50,99.38,25.60,41.31,10000,Running
1762774094587,2025-11-10 11:28:14,52.39,99.32,22.89,40.61,10000,Running
1762774094687,2025-11-10 11:28:14,54.82,98.36,18.90,41.59,10000,Running
1762774094787,2025-11-10 11:28:14,50.54,95.78,18.82,35.32,10000,Running
1762774094887,2025-11-10 11:28:14,51.30,97.00,16.13,43.21,10000,Running
1762774094987,2025-11-10 11:28:14,53.57,96.80,24.39,64.37,10000,Running
1762774095087,2025-11-10 11:28:15,47.44,96.90,14.32,45.88,10000,Running
1762774095187,2025-11-10 11:28:15,53.37,100.35,13.93,40.55,10000,Running
1762774095287,2025-11-10 11:28:15,49.01,99.02,14.87,44.29,10000,Running
1762774095387,2025-11-10 11:28:15,48.74,96.15,23.87,32.98,10000,Running
1762774095487,2025-11-10 11:28:15,52.04,99.84,25.78,59.28,10000,Running
1762774095587,2025-11-10 11:28:15,49.17,99.25,17.60,38.03,10000,Running
1762774095687,2025-11-10 11:28:15,46.69,101.98,13.52,30.55,10000,Running
1762774095787,2025-11-10 11:28:15,53.89,99.78,9.08,18.87,10000,Running
1762774095887,2025-11-10 11:28:15,49.22,100.94,13.40,23.30,10000,Running
1762774095987,2025-11-10 11:28:15,51.52,101.20,19.22,53.08,10000,Running
1762774096087,2025-11-10 11:28:16,51.42,100.75,16.09,29.68,10000,Running
1762774096187,2025-11-10 11:28:16,50.23,100.89,20.46,38.03,10000,Running
1762774096287,2025-11-10 11:28:16,54.51,100.93,15.53,28.31,10000,Running
1762774096387,2025-11-10 11:28:16,53.40,98.46,14.75,41.78,10000,Running
1762774096487,2025-11-10 11:28:16,59.34,103.21,18.52,40.43,10000,Running
1762774096587,2025-11-10 11:28:16,54.11,99.74,13.35,45.56,10000,Running
1762774096687,2025-11-10 11:28:16,50.32,100.30,20.16,39.16,10000,Running
1762774096787,2025-11-10 11:28:16,47.49,100.99,21.91,45.93,10000,Running
1762774096887,2025-11-10 11:28:16,50.68,95.28,20.61,40.93,10000,Running
1762774096987,2025-11-10 11:28:16,53.69,100.12,17.55,34.73,10000,Running
1762774097087,2025-11-10 11:28:17,46.61,100.41,11.72,37.39,10000,Running
1762774097187,2025-11-10 11:28:17,53.60,102.00,13.15,20.51,10000,Running
1762774097287,2025-11-10 11:28:17,50.53,97.33,17.03,49.68,10000,Running
1762774097387,2025-11-10 11:28:17,57.38,103.34,15.32,38.46,10000,Running
1762774097487,2025-11-10 11:28:17,55.09,104.70,7.02,38.37,10000,Running
1762774097587,2025-11-10 11:28:17,57.41,102.56,17.45,25.54,10000,Running
1762774097687,2025-11-10 11:28:17,51.37,101.13,21.18,41.74,10000,Running
1762774097787,2025-11-10 11:28:17,54.40,106.31,13.83,34.15,10000,Running
1762774097887,2025-11-10 11:28:17,57.70,102.92,16.52,54.97,10000,Running
1762774097987,2025-11-10 11:28:17,56.01,106.05,19.37,24.79,10000,Running
